y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
0,738,1.63046,-1.26991,0.39685,1,0.111111,0.137931,1,0.166667,0.9
0,738,-0.831173,-0.17528,-0.699578,0.142857,0.166667,0.195122,0,0.333333,1
0,739,-0.640183,-1.39655,-1.91571,0.125,0.1,0.0543478,0,0,0.1
0,739,0.191639,0.12951,0.219175,0.25,0.166667,0.08,1,0.166667,0.2
0,739,-1.58844,0.223391,-1.1039,0.1,0.2,0.046875,1,0,0.3
0,739,-0.180182,0.327192,0.515819,0.166667,0.333333,0.15,1,0.333333,0.4
1,739,2.32893,-1.17201,0.350361,1,0.111111,0.0967742,1,0.166667,0.5
0,739,-0.0845516,-0.742512,-0.601348,0.2,0.125,0.0925926,0,0,0.6
0,739,-0.948921,0.54214,0.0341082,0.111111,0.5,0.0909091,0,0,0.7
0,739,0.435282,2.3051,2.00125,0.333333,1,0.0704225,0,0,0.8
0,739,-0.180182,0.291977,-0.0513063,0.142857,0.25,0.15,1,0.333333,0.9
1,739,0.666615,-0.508238,0.55155,0.5,0.142857,0.192308,1,0.333333,1
0,740,-0.375893,0.178254,-0.75595,0.142857,0.166667,0.113636,0,0,0.1
0,740,-0.370649,0.731466,1.00613,0.166667,0.5,0.0754717,1,0.166667,0.2
1,740,0.973922,0.457787,2.06237,0.5,0.333333,0.0735294,0,0,0.3
0,740,-0.209437,-0.165364,-0.384118,0.25,0.125,0.0779221,0,0,0.4
0,740,-0.574847,0.301386,-0.736027,0.125,0.2,0.0674157,0,0,0.5
0,740,-1.18672,1.27,0.125735,0.1,1,0.0869565,0,0,0.6
0,740,-0.934561,0.177746,-1.72034,0.111111,0.142857,0.0641026,0,0,0.7
1,740,0.497548,-0.780403,-0.333045,0.333333,0.111111,0.08,1,0,0.8
0,740,2.41161,-2.5847,0.125735,1,0.1,0.119403,0,0,0.9
0,740,-0.230979,0.413822,0.609506,0.2,0.25,0.0943396,1,0.166667,1
0,741,0.598692,0.892277,1.27607,0.25,0.5,0.107143,0,0,0.1
0,741,-0.151093,1.96845,1.30248,0.2,1,0.104167,1,0.166667,0.2
0,741,-0.397242,-0.326431,-0.567674,0.166667,0.142857,0.142857,1,0.5,0.3
0,741,0.953503,-0.0858166,0.755548,0.5,0.166667,0.11215,0,0,0.4
1,741,2.01359,0.203998,1.30248,1,0.2,0.144928,0,0,0.5
0,741,-0.547221,-0.846524,-1.29887,0.125,0.125,0.205882,1,0.666667,0.6
0,741,-1.1708,0.228948,-0.52275,0.111111,0.25,0.0963855,0,0,0.7
0,741,-0.540327,-1.00612,-1.29187,0.142857,0.111111,0.181818,1,0.666667,0.8
0,741,-1.43949,0.682068,-0.477703,0.1,0.333333,0.109375,1,0.5,0.9
1,741,0.680381,-1.71085,-0.477703,0.333333,0.1,0.219512,1,0.166667,1
1,742,0.758743,-1.87823,-0.330546,0.5,0.1,0.145161,0,0.166667,0.1
1,742,0.400825,0.00219866,1.23011,0.333333,0.2,0.257143,0,0,0.2
0,742,2.30579,-0.186411,0.936997,1,0.125,0.175439,0,0,0.3
0,742,-1.30028,0.839329,-0.804578,0.1,0.333333,0.09375,1,0.333333,0.4
0,742,-0.0634274,0.668782,0.770894,0.2,0.25,0.128571,0,0.166667,0.5
0,742,0.326462,-0.116509,0.339293,0.25,0.166667,0.117647,1,0.166667,0.6
0,742,-0.0790895,-0.133072,-0.956114,0.166667,0.142857,0.178571,0,0.166667,0.7
0,742,-0.833916,0.962274,0.447423,0.125,0.5,0.184211,0,0,0.8
0,742,-1.14241,1.38983,0.542375,0.111111,1,0.0851064,1,0.166667,0.9
0,742,-0.37269,-1.54819,-2.17586,0.142857,0.111111,0.138889,0,0.166667,1
0,743,-0.793999,1.63136,0.0524433,0.111111,0.5,0.0740741,0,0,0.1
0,743,-0.0202855,-0.734382,-0.874484,0.25,0.111111,0.0699301,0,0,0.2
0,743,-0.430864,0.308992,0.793101,0.166667,0.333333,0.133333,0,0,0.3
0,743,-0.44822,-0.709427,-1.76917,0.142857,0.125,0.12963,0,0,0.4
0,743,0.0749123,0.202814,1.66385,0.333333,0.25,0.0925926,0,0,0.5
1,743,2.11741,-1.48923,0.15795,1,0.1,0.183333,1,0.166667,0.6
0,743,-0.414484,-0.0186568,0.323598,0.2,0.2,0.0792079,0,0,0.7
0,743,-0.665268,-0.360732,-1.35329,0.125,0.166667,0.0833333,1,0.166667,0.8
1,743,1.65248,-0.665886,0.848041,0.5,0.142857,0.106667,1,0.333333,0.9
0,743,-1.07168,1.83515,0.15795,0.1,1,0.109091,1,0,1
0,744,-0.5734,0.265089,-0.0650109,0.166667,0.2,0.0961538,1,1,0.1
1,744,2.01708,-1.90279,0.0977215,1,0.1,0.228571,1,0.666667,0.2
1,744,1.70842,0.486572,1.32069,0.5,0.25,0.12,0,0.333333,0.3
0,744,0.099749,-0.711866,-0.298538,0.25,0.125,0.0614035,1,1,0.4
0,744,-1.08794,-0.406847,-1.57262,0.1,0.142857,0.0280374,0,0.333333,0.5
0,744,-0.748381,-0.926828,-1.82928,0.111111,0.111111,0.0714286,0,0.333333,0.6
0,744,-0.628248,0.637817,-0.0163507,0.125,0.333333,0.103448,1,0.666667,0.7
0,744,0.194258,-0.271378,0.490681,0.333333,0.166667,0.104167,1,0.333333,0.8
0,744,-0.580596,1.24848,0.524671,0.142857,0.5,0.0446429,0,0,0.9
0,744,-0.40094,1.58175,1.34803,0.2,1,0.102564,1,0.666667,1
0,745,-0.615784,0.122904,-0.292086,0.166667,0.166667,0.126761,0,0,0.1
0,745,-0.777466,0.090156,-0.968137,0.125,0.142857,0.137255,0,0,0.2
0,745,-0.699032,0.579037,0.464072,0.142857,0.5,0.0990099,0,0,0.3
0,745,-0.359014,0.34025,0.177082,0.2,0.2,0.102041,1,0.666667,0.4
0,745,-0.893696,-0.494501,-1.82635,0.1,0.111111,0.137931,0,0,0.5
0,745,0.431429,-0.136343,-0.0144622,0.333333,0.125,0.0884354,0,0,0.6
0,745,-0.872235,0.529466,-0.228948,0.111111,0.333333,0.1,1,0.5,0.7
1,745,1.65301,-2.69102,-0.179659,0.5,0.1,0.292683,1,0.5,0.8
0,745,0.1591,0.404139,0.660911,0.25,0.25,0.108108,1,0.5,0.9
1,745,1.97369,1.25592,2.20758,1,1,0.176471,0,0.166667,1
0,746,-1.4854,0.901579,-0.556017,0.1,0.333333,0.25,0,0,0.1
0,746,0.734036,-0.896423,-0.0183882,0.333333,0.125,0.285714,1,1,0.2
0,746,-0.484087,-0.357867,-0.660739,0.142857,0.166667,0.146067,0,0,0.3
0,746,-1.03809,0.121205,-0.608449,0.111111,0.25,0.186441,1,0.833333,0.4
0,746,0.011859,-0.141903,0.225153,0.2,0.2,0.214286,1,1,0.5
0,746,0.87953,-1.19496,-0.22843,0.5,0.1,0.217391,1,1,0.6
1,746,1.99716,2.02117,2.80686,1,1,0.159091,1,0,0.7
1,746,-0.0610197,-0.549454,-0.660739,0.166667,0.142857,0.240741,1,1,0.8
0,746,-0.992279,1.14402,0.3092,0.125,0.5,0.173913,1,0.833333,0.9
0,746,0.438287,-1.04736,-0.608449,0.25,0.111111,0.16129,1,0.666667,1
0,747,0.0682929,-1.23352,-0.201506,0.333333,0.111111,0.0909091,0,0,0.1
0,747,-0.120185,-0.430606,-0.232406,0.25,0.125,0.101266,1,0.166667,0.2
0,747,-0.426913,0.114451,0.155857,0.2,0.2,0.0463576,0,0.166667,0.3
0,747,-0.727958,0.674252,-0.201506,0.111111,0.333333,0.0789474,0,0,0.4
0,747,-0.619359,-0.0908971,-0.852094,0.125,0.142857,0.0729167,1,0.166667,0.5
1,747,1.36936,1.45263,1.70878,0.5,1,0.132353,0,0,0.6
0,747,-0.864868,-2.07315,-1.79083,0.1,0.1,0.106383,0,0,0.7
1,747,2.38486,1.01333,1.70878,1,0.5,0.132075,1,0,0.8
0,747,-0.599297,0.616634,-0.0379946,0.142857,0.25,0.0630631,1,0.166667,0.9
0,747,-0.463934,-0.0431261,-0.257076,0.166667,0.166667,0.057377,0,0,1
1,748,1.99548,-0.322225,0.847805,1,0.142857,0.166667,1,1.33333,0.1
1,748,1.68987,0.197217,1.07547,0.5,0.2,0.0925926,1,1.33333,0.2
0,748,0.387982,1.22298,1.64617,0.333333,0.5,0.14,1,1.33333,0.3
0,748,-0.714285,-1.38851,-1.62964,0.125,0.111111,0.102041,1,1.33333,0.4
0,748,-0.715302,1.55201,0.342287,0.111111,1,0.0759494,0,0,0.5
0,748,-0.58024,-1.446,-1.07846,0.2,0.1,0.0631579,1,1.33333,0.6
0,748,-0.60402,-0.990593,-0.859869,0.166667,0.125,0.111111,1,1.33333,0.7
0,748,-0.878391,0.489596,-0.797569,0.1,0.25,0.116279,1,1.33333,0.8
0,748,-0.70773,0.831659,0.239684,0.142857,0.333333,0.166667,1,1.33333,0.9
0,748,0.126635,-0.146127,0.214124,0.25,0.166667,0.109375,1,1.33333,1
0,749,-0.251187,-0.546098,-0.511479,0.25,0.111111,0.234375,1,0.666667,0.1
1,749,1.83335,1.68119,2.07511,0.5,1,0.174603,0,0,0.2
0,749,-0.655603,-0.305413,-0.798681,0.142857,0.142857,0.152174,1,0.833333,0.3
0,749,0.318303,0.30993,0.973174,0.333333,0.25,0.153153,0,0,0.4
0,749,-0.353247,1.01675,0.989988,0.2,0.5,0.13253,0,0,0.5
0,749,-0.687966,0.141803,-0.540796,0.125,0.2,0.115044,0,0,0.6
0,749,-0.444206,0.118912,-0.31219,0.166667,0.166667,0.191176,1,0.666667,0.7
0,749,-0.832916,-0.414924,-1.50011,0.111111,0.125,0.1625,1,0.666667,0.8
1,749,1.94728,-2.31286,0.0923838,1,0.1,0.386364,1,0.166667,0.9
0,749,-0.87381,0.310712,-0.467403,0.1,0.333333,0.1625,1,0.666667,1
0,750,-0.255765,0.182309,-0.0601156,0.166667,0.2,0.0930233,0,0.833333,0.1
0,750,-0.241397,-0.595426,-0.528968,0.2,0.125,0.0561798,0,0.833333,0.2
0,750,-1.06744,-0.243518,-1.21627,0.1,0.166667,0.0493827,0,0,0.3
0,750,2.4505,0.575942,1.76037,1,0.333333,0.0689655,0,0.833333,0.4
0,750,0.53327,-0.322386,0.215808,0.333333,0.142857,0.0526316,1,1,0.5
0,750,-0.880202,-1.80695,-1.68513,0.125,0.1,0.0754717,0,0.166667,0.6
0,750,0.674204,-1.11971,0.0300028,0.5,0.111111,0.0641026,0,1,0.7
1,750,0.20549,1.69612,1.49943,0.25,1,0.028169,1,0,0.8
0,750,-0.418016,0.376739,-0.0451309,0.142857,0.25,0.0413223,0,0.833333,0.9
1,750,-1.00065,1.25687,0.0300028,0.111111,0.5,0.0701754,1,0.166667,1
0,751,-0.259793,-1.10496,-1.21714,0.166667,0.125,0.0927835,0,0,0.1
0,751,-0.216227,-1.10647,-1.1841,0.2,0.111111,0.0775862,1,0.333333,0.2
1,751,-1.79477,1.39678,-0.295277,0.1,0.5,0.0784314,0,0,0.3
0,751,0.612094,0.59909,1.08624,0.25,0.25,0.115942,0,0,0.4
0,751,1.21024,-1.05533,0.762723,0.5,0.142857,0.175439,1,0.333333,0.5
0,751,1.53442,0.0112295,1.5741,1,0.166667,0.0743243,1,0,0.6
0,751,0.956702,-1.17294,-0.71873,0.333333,0.1,0.068323,1,0,0.7
0,751,-1.00977,0.805233,-0.376286,0.111111,0.333333,0.0786517,0,0,0.8
0,751,-0.551371,0.188138,-0.831587,0.125,0.2,0.122807,0,0,0.9
1,751,-0.481511,1.43925,1.20006,0.142857,1,0.1,1,0.333333,1
0,752,-0.528282,0.182422,-0.0924153,0.142857,0.25,0.09375,0,0.166667,0.1
1,752,-0.709225,1.29865,0.0614373,0.111111,0.5,0.0833333,1,0,0.2
0,752,-0.42137,-0.882079,-0.610303,0.2,0.142857,0.0754717,0,0,0.3
0,752,0.680471,-1.01695,0.520605,0.5,0.125,0.104167,0,0,0.4
0,752,0.428519,-1.13078,-0.490128,0.333333,0.111111,0.0724638,0,0,0.5
0,752,-0.53638,0.82722,-0.0309605,0.125,0.333333,0.0655738,0,0,0.6
0,752,-0.464073,0.0817024,-0.625294,0.166667,0.166667,0.0869565,0,0,0.7
0,752,-0.740373,1.71914,0.185038,0.1,1,0.0714286,0,0,0.8
0,752,-0.390676,-1.23264,-1.4705,0.25,0.1,0.0634921,0,0.166667,0.9
1,752,2.68139,0.153316,2.55253,1,0.2,0.0930233,1,0,1
0,753,0.586782,-0.983795,0.182356,0.5,0.111111,0.111111,0,0,0.1
0,753,-0.21456,-0.264268,1.12522,0.2,0.2,0.145455,0,0,0.2
0,753,-0.85438,1.62821,0.182356,0.111111,0.5,0.146341,0,0,0.3
0,753,-0.786787,0.492901,-0.0918958,0.125,0.333333,0.153846,1,0.833333,0.4
0,753,-0.975428,1.71073,0.549224,0.1,1,0.131579,1,0.833333,0.5
1,753,0.422113,-0.448501,1.31167,0.333333,0.142857,0.205128,1,0.833333,0.6
0,753,0.00251852,-0.848913,-1.67787,0.25,0.125,0.210526,1,0.833333,0.7
1,753,2.60686,-1.4073,0.549224,1,0.1,0.222222,1,0,0.8
0,753,-0.506435,0.401099,-0.274304,0.142857,0.25,0.159091,1,0.833333,0.9
0,753,-0.280688,-0.280168,-1.85598,0.166667,0.166667,0.16,1,0.833333,1
0,754,-0.954064,-0.0384335,-0.991,0.125,0.142857,0.0545455,0,0,0.1
0,754,-0.116539,-0.443588,-0.51792,0.2,0.125,0.0857143,0,0.333333,0.2
0,754,-1.41959,0.763451,-0.447632,0.1,0.333333,0.0227273,0,0,0.3
0,754,0.79125,0.813239,1.45123,0.333333,0.5,0.0454545,0,0,0.4
0,754,-0.347156,0.30913,-0.298984,0.166667,0.166667,0.047619,0,0,0.5
1,754,1.65289,0.651633,1.46812,1,0.25,0.0410959,1,0.333333,0.6
1,754,-0.514268,-1.1874,-1.21055,0.142857,0.111111,0.046875,1,0.166667,0.7
0,754,1.48638,-2.30865,-0.183902,0.5,0.1,0.0769231,1,0.166667,0.8
0,754,-0.975361,0.359835,-0.737471,0.111111,0.2,0.0535714,0,0,0.9
0,754,0.39646,1.08078,1.46812,0.25,1,0.0471698,0,0.333333,1
0,755,-0.43297,-0.266838,-0.680734,0.166667,0.142857,0.0655738,1,0,0.1
1,755,-0.927375,0.467766,-0.572843,0.1,0.333333,0.0441176,0,0.333333,0.2
0,755,-0.785665,-0.420398,-1.55755,0.125,0.125,0.0535714,0,0.166667,0.3
0,755,-0.878476,0.294244,-0.626862,0.111111,0.25,0.04,0,0.166667,0.4
0,755,2.40874,-1.95873,0.113224,1,0.1,0.0882353,0,0,0.5
0,755,0.241995,0.836715,1.85716,0.333333,0.5,0.0444444,0,0.166667,0.6
0,755,-0.557404,1.80853,0.956473,0.142857,1,0.0408163,0,0,0.7
1,755,1.16476,0.18594,0.906025,0.5,0.166667,0.0724638,0,0.333333,0.8
0,755,-0.181207,-1.23388,-0.943756,0.2,0.111111,0.0515464,1,0.333333,0.9
0,755,-0.0523961,0.286653,0.548861,0.25,0.2,0.0379747,1,0.166667,1
0,756,-1.06186,0.867264,-0.2878,0.111111,0.333333,0.0930233,0,0.166667,0.1
0,756,0.549936,0.507997,0.526703,0.25,0.2,0.0864198,0,0,0.2
0,756,0.571839,1.11416,1.78219,0.333333,0.5,0.125,0,0,0.3
0,756,-0.470939,-1.36374,-0.93092,0.166667,0.125,0.135135,1,0.166667,0.4
0,756,-0.591497,1.11729,0.917859,0.142857,1,0.0618557,0,0.166667,0.5
0,756,-0.338268,-0.40879,-0.358366,0.2,0.142857,0.09375,0,0,0.6
1,756,2.22241,-1.4067,0.108653,1,0.1,0.25,0,0,0.7
1,756,0.944772,0.242262,0.869448,0.5,0.166667,0.135593,1,0,0.8
0,756,-1.08261,0.716665,-0.863472,0.1,0.25,0.0512821,0,0,0.9
0,756,-0.743779,-1.38641,-1.76429,0.125,0.111111,0.0735294,0,0.166667,1
0,757,-0.386472,-0.647104,-1.14714,0.166667,0.125,0.115044,1,0.166667,0.1
1,757,-0.066873,0.946548,1.8095,0.25,0.5,0.164384,0,0,0.2
0,757,-0.524024,0.802424,0.319759,0.142857,0.333333,0.12,0,0,0.3
0,757,-0.0719707,-0.926935,-1.11601,0.2,0.111111,0.185714,0,0,0.4
0,757,-0.0274362,-0.294701,0.319759,0.333333,0.142857,0.229508,0,0,0.5
0,757,0.198218,0.692128,1.43477,0.5,0.2,0.112676,1,0,0.6
0,757,-0.681176,0.752635,-0.741274,0.111111,0.25,0.11,0,0,0.7
0,757,-0.700079,1.00733,0.13389,0.1,1,0.1,1,0.166667,0.8
1,757,2.86468,-2.2421,0.13389,1,0.1,0.227848,1,0,0.9
0,757,-0.604864,-0.0902326,-1.14714,0.125,0.166667,0.150685,0,0,1
0,758,-0.727989,0.972191,-0.759141,0.1,0.333333,0.116667,0,0,0.1
0,758,-0.311441,-1.09658,-1.25068,0.2,0.111111,0.257143,0,0,0.2
0,758,-0.239897,0.271283,0.727359,0.25,0.2,0.11236,1,0,0.3
0,758,-0.46406,1.1564,0.884082,0.125,1,0.0869565,1,0.333333,0.4
1,758,2.91303,-1.98775,0.150047,1,0.1,0.215686,1,0,0.5
0,758,-0.564175,0.876004,-0.830727,0.111111,0.25,0.109375,1,0.333333,0.6
0,758,0.129761,-0.188797,1.20068,0.5,0.166667,0.171875,0,0,0.7
1,758,-0.394617,-0.539129,-1.68064,0.142857,0.125,0.189189,1,0.333333,0.8
0,758,0.0106771,-0.523262,0.358346,0.333333,0.142857,0.121622,0,0,0.9
0,758,-0.351291,1.05964,1.20068,0.166667,0.5,0.0989011,0,0,1
1,759,-0.432663,0.231855,-0.6433,0.142857,0.166667,0.0819672,1,0.666667,0.1
0,759,0.4119,0.241269,0.827653,0.333333,0.2,0.0722892,0,0,0.2
0,759,-0.753266,-0.902444,-1.73741,0.125,0.111111,0.222222,1,0.666667,0.3
0,759,-0.812776,0.73361,0.035526,0.111111,0.5,0.129032,1,0,0.4
0,759,-0.39981,-0.108484,-0.6433,0.166667,0.142857,0.0909091,1,0.5,0.5
0,759,-0.87985,1.71282,0.106998,0.1,1,0.0888889,0,0.166667,0.6
1,759,2.65915,0.393624,2.08444,1,0.333333,0.0520833,1,0,0.7
0,759,-0.370913,-0.328743,-0.626345,0.2,0.125,0.104167,1,0.5,0.8
0,759,0.0596466,0.313159,0.818146,0.25,0.25,0.09375,0,0,0.9
0,759,0.518583,-2.28667,-0.222401,0.5,0.1,0.230769,1,0.833333,1
0,760,-0.871023,0.586512,-0.697451,0.1,0.333333,0.106383,1,0,0.1
0,760,-0.660969,1.13606,0.38785,0.125,0.5,0.139535,0,0,0.2
0,760,-0.744511,0.157081,-1.14905,0.111111,0.2,0.122449,0,0,0.3
0,760,0.00125271,0.483697,1.05408,0.25,0.25,0.18,0,0,0.4
0,760,-0.271747,-0.347896,-1.1811,0.166667,0.125,0.148148,0,0,0.5
0,760,-0.134574,1.45553,1.90163,0.2,1,0.0777778,0,0,0.6
0,760,-0.300049,-0.168941,-1.19178,0.142857,0.142857,0.195122,0,0,0.7
1,760,0.120731,-0.996233,0.0457707,0.5,0.111111,0.259259,0,0,0.8
1,760,2.83779,-2.19878,0.137853,1,0.1,0.315789,1,0,0.9
0,760,0.0231016,-0.10703,0.692191,0.333333,0.166667,0.112676,0,0,1
0,761,-0.863814,0.4855,-0.770572,0.1,0.25,0.0909091,0,0,0.1
0,761,-0.612279,0.768021,0.486874,0.166667,0.333333,0.125,0,0,0.2
0,761,0.434686,-0.0802201,0.750033,0.333333,0.2,0.0754717,0,0,0.3
1,761,2.43722,-1.86429,0.0969634,1,0.1,0.217391,1,0,0.4
0,761,-0.82019,-0.198891,-1.07138,0.111111,0.166667,0.0869565,0,0,0.5
0,761,1.00712,1.56193,2.17798,0.5,1,0.103896,0,0,0.6
1,761,-0.0883376,-0.991426,-0.808217,0.2,0.111111,0.0963855,1,0.166667,0.7
0,761,-0.738045,-0.560706,-1.33386,0.125,0.125,0.166667,1,0,0.8
0,761,-0.0432333,-0.434209,-0.0484273,0.25,0.142857,0.142857,1,0.166667,0.9
0,761,-0.713129,1.31429,0.520601,0.142857,0.5,0.0614035,0,0,1
0,762,-0.203846,-0.275603,-0.395227,0.2,0.142857,0.049505,0,0,0.1
0,762,-1.05702,0.802394,-0.317403,0.111111,0.333333,0.0338983,1,0.333333,0.2
0,762,-1.08754,0.409543,-1.28767,0.1,0.2,0.025641,0,0,0.3
1,762,2.30963,-1.97476,0.119829,1,0.1,0.134615,0,0.166667,0.4
0,762,0.0993569,0.59974,1.26228,0.333333,0.25,0.0704225,0,0,0.5
0,762,-0.308272,-0.954509,-1.02667,0.166667,0.125,0.0588235,1,0,0.6
1,762,1.2724,-1.0988,0.0397863,0.5,0.111111,0.076087,1,0.5,0.7
0,762,-0.520358,0.988406,0.643368,0.142857,0.5,0.046729,1,0.333333,0.8
0,762,-0.570107,0.191741,-1.02667,0.125,0.166667,0.0566038,0,0,0.9
0,762,0.065759,1.31185,1.98837,0.25,1,0.0444444,1,0,1
0,763,0.534473,-1.74367,-0.222731,0.5,0.1,0.142857,0,0,0.1
0,763,0.431535,0.0419797,0.538059,0.333333,0.166667,0.0833333,0,0,0.2
0,763,-0.440733,-1.03962,-0.893185,0.2,0.111111,0.118644,0,0,0.3
1,763,2.57336,1.72393,2.73684,1,1,0.0941176,1,0,0.4
0,763,-0.913324,1.08725,-0.222731,0.1,0.5,0.0853659,1,0.333333,0.5
0,763,0.372082,-0.887572,-0.327364,0.25,0.125,0.140625,0,0.166667,0.6
0,763,-0.750955,0.933538,-0.0179295,0.125,0.333333,0.137255,0,0,0.7
0,763,-0.840836,0.0553871,-0.893185,0.111111,0.2,0.0933333,0,0.166667,0.8
0,763,-0.451336,-0.237242,-0.644257,0.166667,0.142857,0.109589,0,0,0.9
1,763,-0.51426,0.0660237,-0.0535185,0.142857,0.25,0.159091,1,0.333333,1
0,764,-0.960673,1.6918,0.519436,0.111111,1,0.0952381,1,0.666667,0.1
0,764,0.948225,-1.47242,-0.316567,0.5,0.1,0.243243,1,0.166667,0.2
0,764,-0.187642,0.135541,-0.101321,0.166667,0.2,0.173913,1,0.5,0.3
1,764,0.272977,-1.09399,-0.843212,0.25,0.111111,0.285714,1,0.833333,0.4
0,764,0.209072,0.041027,-0.101321,0.2,0.166667,0.173913,1,0.5,0.5
0,764,-1.83178,0.75474,-0.77055,0.1,0.333333,0.0521739,0,0.166667,0.6
0,764,0.759703,-0.935766,-0.025483,0.333333,0.125,0.257143,1,0.833333,0.7
0,764,-0.648476,1.04553,0.428501,0.125,0.5,0.137255,1,0.5,0.8
1,764,1.86749,0.691567,2.5272,1,0.25,0.09375,1,0,0.9
0,764,-0.428897,-0.858037,-1.31669,0.142857,0.142857,0.137255,1,0.166667,1
0,765,-0.851656,0.286137,-0.557871,0.125,0.2,0.150943,1,0.5,0.1
0,765,-0.832171,0.819423,-0.0475969,0.142857,0.25,0.125,0,0,0.2
0,765,-0.60814,0.83167,0.478525,0.166667,0.333333,0.0782609,1,0.5,0.3
1,765,1.41279,-1.07992,0.0316422,0.5,0.111111,0.171875,1,0.166667,0.4
0,765,-0.219365,-0.817833,-0.314326,0.2,0.142857,0.181818,1,0.5,0.5
0,765,-1.02872,-0.897817,-1.7772,0.1,0.125,0.0816327,1,0.5,0.6
0,765,0.738158,-1.10408,-0.482161,0.333333,0.1,0.141026,0,0,0.7
0,765,0.541001,-0.771129,0.203329,0.25,0.166667,0.0932203,1,0.166667,0.8
0,765,-0.974656,0.940122,0.0316422,0.111111,0.5,0.102564,0,0,0.9
1,765,1.82276,1.79343,2.43402,1,1,0.205882,1,0,1
1,766,2.42552,0.293599,1.59408,1,0.2,0.0588235,1,0,0.1
0,766,-0.733901,0.491568,-0.639786,0.111111,0.25,0.0882353,0,0.5,0.2
0,766,-0.240723,0.894966,1.23833,0.2,0.5,0.0769231,0,0.666667,0.3
1,766,-0.902644,1.84386,0.115559,0.1,1,0.06,1,0,0.4
0,766,-0.666897,-0.277853,-0.990085,0.125,0.166667,0.0625,0,0.5,0.5
0,766,0.0227431,-0.674721,-0.0193352,0.333333,0.125,0.108696,1,0.666667,0.6
0,766,-0.582535,-1.17617,-1.58111,0.142857,0.111111,0.097561,1,0.333333,0.7
0,766,-0.0245345,0.687831,1.2173,0.25,0.333333,0.0757576,0,0,0.8
0,766,1.26616,-1.71713,-0.240194,0.5,0.1,0.115385,0,0,0.9
0,766,-0.563182,-0.365955,-0.694769,0.166667,0.142857,0.125,0,0,1
0,767,1.33449,1.21281,1.69812,0.5,0.5,0.1,1,1.16667,0.1
0,767,-0.680077,0.156719,-0.0437546,0.142857,0.25,0.0792079,1,0.833333,0.2
0,767,-0.412469,-0.686521,-0.288952,0.2,0.142857,0.106667,0,0,0.3
0,767,-0.72844,-0.206523,-0.512837,0.125,0.2,0.0957447,1,0.833333,0.4
0,767,-0.507828,2.14582,0.970742,0.166667,1,0.0625,1,0.333333,0.5
1,767,-0.136052,-0.722558,-0.26764,0.25,0.125,0.2,1,0.833333,0.6
0,767,-1.04463,-0.745039,-1.85113,0.1,0.111111,0.091954,1,0.833333,0.7
0,767,-0.872512,-0.630402,-0.967999,0.111111,0.166667,0.108108,1,0.166667,0.8
1,767,1.14743,0.679651,1.17584,0.333333,0.333333,0.153846,1,0.5,0.9
0,767,1.90009,-1.20396,0.0876074,1,0.1,0.127907,1,0.833333,1
0,768,1.27939,-0.739281,0.254207,0.5,0.125,0.197183,1,0.333333,0.1
0,768,0.905753,1.24425,1.48201,0.333333,0.5,0.0973451,0,0.166667,0.2
0,768,-0.925755,0.744259,-0.718036,0.1,0.25,0.108911,0,0,0.3
0,768,-0.256742,-0.347011,-0.0601086,0.2,0.166667,0.129032,1,0.5,0.4
0,768,-0.917529,-0.438197,-1.23623,0.111111,0.142857,0.134831,0,0,0.5
0,768,-0.801486,1.30012,1.00116,0.166667,1,0.123596,0,0.333333,0.6
1,768,0.667031,-0.937449,-0.500234,0.25,0.111111,0.189189,0,0,0.7
0,768,-0.838693,1.16451,0.215783,0.142857,0.333333,0.116279,1,0.333333,0.8
1,768,1.78434,-0.243498,1.24638,1,0.2,0.107843,1,0,0.9
0,768,-0.896313,-1.7477,-1.68493,0.125,0.1,0.183333,0,0,1
0,769,-0.692752,-0.699845,-1.37403,0.111111,0.111111,0.0943396,0,0,0.1
0,769,-0.658865,-0.534535,-0.441311,0.142857,0.166667,0.0714286,0,0,0.2
1,769,2.66561,0.156808,1.42995,1,0.333333,0.131579,1,0,0.3
0,769,0.181739,-0.674989,-0.0122815,0.333333,0.125,0.0618557,0,0,0.4
0,769,-0.667855,-1.17717,-1.36883,0.125,0.1,0.0925926,1,0.166667,0.5
0,769,-0.0815654,-0.203793,0.355819,0.25,0.2,0.0645161,0,0,0.6
0,769,-0.161772,1.21837,0.786577,0.2,0.5,0.0535714,0,0,0.7
1,769,0.75501,2.34039,1.64874,0.5,1,0.1,1,0.166667,0.8
0,769,-0.643527,-0.576464,-0.441311,0.166667,0.142857,0.106383,0,0,0.9
0,769,-0.696024,0.151232,-0.583327,0.1,0.25,0.0537634,0,0,1
0,770,0.483313,-0.327977,-0.0420046,0.25,0.142857,0.0642202,0,0,0.1
0,770,-1.49886,-0.725938,-1.56839,0.1,0.125,0.0420168,1,0,0.2
0,770,-0.938678,0.965758,-0.0140721,0.125,0.333333,0.0431655,0,0,0.3
0,770,1.00153,0.811351,1.13665,0.5,0.25,0.0686275,0,0,0.4
1,770,-1.11842,-1.60787,-1.77709,0.111111,0.1,0.153846,1,0.166667,0.5
0,770,0.0891569,1.37155,0.931916,0.166667,1,0.0757576,0,0,0.6
