y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
1,559,-0.273951,0.0689393,-0.271708,0.2,0.142857,0.146341,0,0,0.9
0,559,-0.44754,1.40137,0.912809,0.166667,1,0.192308,1,0.166667,1
0,560,-0.374178,0.986187,0.481922,0.142857,0.5,0.0892857,1,1.16667,0.1
0,560,-0.322853,-0.0248765,-0.0597138,0.166667,0.2,0.0594059,1,1.16667,0.2
0,560,-0.538125,-1.04573,-1.23476,0.125,0.125,0.0505051,0,0,0.3
0,560,-0.0232104,-0.0591797,0.450701,0.333333,0.166667,0.0694444,1,1.16667,0.4
1,560,2.90611,2.2407,2.29249,1,1,0.227273,1,1.16667,0.5
0,560,0.113748,-1.23752,-0.186569,0.5,0.1,0.0987654,0,0,0.6
1,560,-0.180994,-1.13038,-0.496949,0.25,0.111111,0.15,1,1.16667,0.7
0,560,-0.219427,0.296839,0.694308,0.2,0.333333,0.0909091,1,1.16667,0.8
0,560,-0.676595,-0.0883408,-1.22811,0.111111,0.142857,0.0396825,1,1.16667,0.9
0,560,-0.68448,0.0622936,-0.71332,0.1,0.25,0.0408163,1,1.16667,1
1,561,2.30313,0.1859,1.01793,1,0.166667,0.25,1,0.5,0.1
0,561,0.846383,-1.06959,0.258465,0.5,0.125,0.102041,1,1,0.2
0,561,-0.579172,-1.62035,-1.47839,0.142857,0.1,0.0740741,1,1,0.3
0,561,0.652047,1.12961,1.78965,0.333333,1,0.0983607,0,0,0.4
1,561,-0.655823,1.07863,0.258465,0.125,0.5,0.0714286,1,0,0.5
0,561,-0.161687,0.704726,0.445325,0.2,0.25,0.0581395,1,0.833333,0.6
0,561,-1.34478,-0.0786226,-1.47839,0.1,0.142857,0.0425532,1,0.333333,0.7
0,561,0.205608,-1.53791,-0.508613,0.25,0.111111,0.135135,1,0.5,0.8
0,561,-0.868105,0.321587,-0.765729,0.111111,0.2,0.078125,1,0.833333,0.9
0,561,-0.3976,0.886021,0.461279,0.166667,0.333333,0.128205,0,0.666667,1
0,562,-0.518504,1.09184,0.228625,0.125,0.5,0.18,1,0.833333,0.1
0,562,0.159264,-0.0888614,-0.0540597,0.2,0.166667,0.183333,1,0.833333,0.2
0,562,-0.209476,-1.23495,-0.910178,0.142857,0.125,0.16,1,0.833333,0.3
0,562,-1.19785,-1.33976,-1.52113,0.111111,0.111111,0.0779221,0,0,0.4
0,562,0.385656,0.54451,0.855997,0.333333,0.25,0.192982,1,0.833333,0.5
1,562,2.07554,1.65351,2.07542,1,1,0.272727,1,1.16667,0.6
0,562,0.332461,0.718173,0.855997,0.25,0.333333,0.243902,1,1.16667,0.7
1,562,0.80031,-1.37771,-0.168903,0.5,0.1,0.135593,1,0.333333,0.8
0,562,-1.73521,0.148775,-0.873209,0.1,0.2,0.111111,1,1,0.9
0,562,-0.092198,-0.115519,-0.488557,0.166667,0.142857,0.257143,1,0.333333,1
0,563,1.61129,-0.272772,0.593676,1,0.125,0.169231,1,1.33333,0.1
0,563,-0.852234,0.501602,-0.800733,0.1,0.25,0.173077,1,1.33333,0.2
0,563,-0.766194,-0.275792,-1.11331,0.166667,0.111111,0.118421,1,1.33333,0.3
0,563,-0.558571,-0.103144,-0.0670315,0.2,0.166667,0.181818,1,1.33333,0.4
0,563,-0.775812,-0.0655727,-0.332328,0.142857,0.2,0.1875,1,1.33333,0.5
0,563,0.284399,0.805096,1.36174,0.25,0.5,0.0552764,0,0,0.6
0,563,-0.814059,0.776356,-0.0168589,0.125,0.333333,0.142857,1,1.33333,0.7
0,563,-0.846528,-0.109126,-1.37861,0.111111,0.142857,0.0918367,1,1.33333,0.8
1,563,1.46691,-2.56876,-0.209432,0.5,0.1,0.222222,1,1.33333,0.9
1,563,1.2508,1.31211,1.96289,0.333333,1,0.227273,1,1.33333,1
0,564,-0.476382,0.609773,0.176428,0.166667,0.25,0.0425532,1,0,0.1
0,564,0.0224374,-0.0926607,0.400855,0.25,0.2,0.125,0,0,0.2
1,564,2.06772,1.10194,2.11199,1,1,0.138462,1,0.166667,0.3
0,564,0.26229,-0.215349,0.197488,0.333333,0.142857,0.0810811,0,0.166667,0.4
0,564,1.57266,-0.535876,0.0274559,0.5,0.111111,0.0895522,1,0.166667,0.5
0,564,-0.624127,-2.40194,-1.54208,0.125,0.1,0.0740741,0,0.166667,0.6
0,564,-0.282625,1.04164,0.886133,0.2,0.5,0.116279,0,0,0.7
0,564,-0.553515,-0.385562,-0.926218,0.142857,0.125,0.104167,0,0,0.8
1,564,-1.31225,-0.145493,-1.11302,0.1,0.166667,0.0606061,0,0,0.9
0,564,-0.676211,1.02353,-0.219034,0.111111,0.333333,0.0869565,1,0,1
0,565,0.339698,-0.0339685,0.769089,0.333333,0.25,0.0555556,0,0,0.1
0,565,-0.515877,-0.0855109,0.353919,0.25,0.2,0.0535714,1,0.666667,0.2
0,565,-0.528865,-0.437561,-0.817769,0.142857,0.125,0.0545455,0,0,0.3
1,565,1.51629,-0.266408,0.584228,0.5,0.166667,0.0519481,1,0.166667,0.4
0,565,2.25343,2.49312,1.86471,1,1,0.142857,1,0.166667,0.5
0,565,-0.525218,0.727241,0.584228,0.166667,0.5,0.0306122,1,0.666667,0.6
0,565,-0.589003,0.167491,-0.193388,0.111111,0.333333,0.03125,1,0.666667,0.7
0,565,-0.518172,-0.432074,-0.240805,0.2,0.142857,0.0555556,1,0.666667,0.8
1,565,-0.865599,-1.56438,-1.71869,0.1,0.1,0.0294118,1,0.666667,0.9
0,565,-0.566689,-0.567953,-1.18552,0.125,0.111111,0.0422535,0,0,1
0,566,-0.522634,-0.290554,-0.951721,0.142857,0.111111,0.103448,0,0,0.1
1,566,2.53598,0.878286,1.35508,1,0.333333,0.254902,0,0,0.2
0,566,-0.690712,-0.289795,-1.12948,0.111111,0.125,0.157143,0,0,0.3
0,566,-0.110757,0.163484,0.337189,0.25,0.2,0.224138,1,0.166667,0.4
0,566,-0.0139002,0.936223,1.14094,0.333333,0.5,0.111111,0,0,0.5
0,566,-0.941341,-2.6145,-1.63744,0.1,0.1,0.123457,0,0,0.6
0,566,-0.465983,1.04097,0.770751,0.166667,1,0.171053,1,0.166667,0.7
1,566,1.11604,0.400432,0.940076,0.5,0.25,0.170455,0,0,0.8
0,566,-0.301201,-0.273767,-0.229422,0.2,0.142857,0.192982,1,0,0.9
0,566,-0.605485,0.04922,-0.595965,0.125,0.166667,0.151899,1,0.333333,1
0,567,-0.550637,-0.647409,-0.825824,0.142857,0.142857,0.060241,0,0,0.1
1,567,0.107787,-0.947435,-0.291823,0.25,0.125,0.108696,1,0,0.2
0,567,-0.838401,-1.02014,-1.55109,0.125,0.111111,0.0574713,0,0,0.3
1,567,2.35643,1.06624,1.8609,1,0.333333,0.111111,1,0,0.4
0,567,-0.987032,1.46405,-0.19855,0.1,0.5,0.108696,0,0,0.5
0,567,1.1891,-1.3361,-0.19855,0.5,0.1,0.0869565,1,0,0.6
0,567,-0.191354,-0.0942083,0.195702,0.2,0.2,0.0724638,0,0,0.7
0,567,0.185904,0.224136,1.00625,0.333333,0.25,0.0724638,0,0,0.8
0,567,-0.351846,1.56324,1.05846,0.166667,1,0.0952381,0,0,0.9
0,567,-0.919957,-0.272375,-1.05547,0.111111,0.166667,0.0657895,0,0,1
0,568,-0.757122,-0.970471,-1.24631,0.111111,0.125,0.0918367,0,0.166667,0.1
0,568,-0.274082,0.652514,0.593706,0.2,0.333333,0.111111,0,0,0.2
0,568,-0.412458,-1.50896,-1.03309,0.166667,0.1,0.0854701,1,0.333333,0.3
0,568,-0.269557,0.101815,0.163758,0.25,0.166667,0.142857,1,0.166667,0.4
1,568,-0.423347,-0.571994,-0.663554,0.142857,0.142857,0.15873,1,0.166667,0.5
0,568,0.232959,-1.01325,-0.203304,0.333333,0.111111,0.0982143,0,0,0.6
0,568,-0.590892,0.195894,-0.4493,0.125,0.2,0.0989011,1,0.166667,0.7
0,568,0.655987,2.05286,1.72403,0.5,1,0.134831,0,0,0.8
1,568,2.70893,0.826693,1.72403,1,0.5,0.224138,1,0,0.9
0,568,-0.870415,0.234902,-0.609963,0.1,0.25,0.153846,0,0,1
0,569,-0.108038,-0.508174,0.182779,0.333333,0.142857,0.205479,1,0,0.1
0,569,-0.72383,0.14518,-1.03013,0.1,0.166667,0.0673575,0,0,0.2
0,569,-0.291074,-0.778187,-0.448011,0.2,0.125,0.295455,0,0,0.3
1,569,0.642724,0.951226,1.48347,0.5,0.5,0.164557,1,0,0.4
0,569,-0.581353,-0.831505,-1.43265,0.111111,0.111111,0.104,0,0.166667,0.5
1,569,2.79636,1.7208,1.9547,1,1,0.287671,1,0,0.6
0,569,-0.232875,-1.97563,-0.608213,0.25,0.1,0.156863,1,0.166667,0.7
0,569,-0.532978,0.153509,-0.448011,0.125,0.2,0.0860927,0,0,0.8
0,569,-0.509596,0.580464,0.182779,0.142857,0.333333,0.12381,1,0.333333,0.9
0,569,-0.45934,0.54231,0.163288,0.166667,0.25,0.133929,0,0,1
0,570,0.214188,-0.946612,0.0262697,0.5,0.111111,0.195122,1,1.16667,0.1
0,570,-0.108827,-0.55551,-0.0395155,0.25,0.142857,0.18,0,0,0.2
0,570,-0.0890413,0.138538,1.06192,0.333333,0.333333,0.12,1,1,0.3
0,570,-0.633582,0.119257,-0.438044,0.111111,0.25,0.14,1,1.16667,0.4
1,570,-0.296035,-0.586107,-0.677883,0.166667,0.125,0.179487,1,1.16667,0.5
0,570,-0.4086,0.276523,0.424798,0.142857,0.5,0.163265,1,1.16667,0.6
0,570,-0.574339,-0.233775,-0.677883,0.125,0.166667,0.194444,1,1,0.7
1,570,2.8813,2.7177,2.02075,1,1,0.424242,1,0.5,0.8
0,570,-0.208466,0.0192208,0.162096,0.2,0.2,0.12963,1,0.5,0.9
0,570,-0.7766,-0.949232,-1.86251,0.1,0.1,0.139535,1,1,1
0,571,0.50445,1.56331,1.50419,0.5,1,0.2,1,0.833333,0.1
1,571,-0.415636,0.384763,-0.220872,0.142857,0.2,0.108696,1,0.833333,0.2
1,571,2.65244,1.04584,1.50419,1,0.5,0.136364,1,0,0.3
0,571,0.192009,0.399888,0.705427,0.333333,0.25,0.11828,1,0.833333,0.4
0,571,-0.385177,0.043091,-0.226298,0.166667,0.166667,0.0980392,1,0.833333,0.5
0,571,-0.556348,-0.103666,-0.750077,0.125,0.142857,0.18,1,0.833333,0.6
0,571,-0.165756,0.649806,0.518,0.2,0.333333,0.10101,1,0.833333,0.7
0,571,-0.85701,-1.70019,-1.41499,0.111111,0.1,0.157895,0,0,0.8
0,571,0.152389,-0.8074,-0.204581,0.25,0.125,0.0967742,0,0,0.9
0,571,-1.12136,-1.47545,-1.41499,0.1,0.111111,0.0909091,0,0,1
0,572,0.189043,0.508102,0.792459,0.25,0.333333,0.111111,0,0.166667,0.1
0,572,-0.504697,0.326029,-0.248122,0.142857,0.2,0.15625,1,0.666667,0.2
0,572,0.782512,0.194058,0.179663,0.333333,0.142857,0.107692,0,0.5,0.3
0,572,1.56612,-1.22256,0.0249777,0.5,0.111111,0.0727273,0,0,0.4
1,572,1.77649,1.72731,1.92137,1,1,0.133333,1,0.833333,0.5
1,572,-0.988526,-2.02127,-1.58957,0.111111,0.1,0.0555556,1,0.5,0.6
0,572,-1.28847,-0.714638,-1.40289,0.1,0.125,0.0384615,0,0,0.7
0,572,-0.715278,0.276071,-0.644542,0.125,0.166667,0.108108,1,0.666667,0.8
0,572,-0.462062,0.369575,0.160504,0.166667,0.25,0.116279,1,1,0.9
0,572,-0.355131,0.55732,0.806151,0.2,0.5,0.0434783,1,0.666667,1
0,573,0.0239706,-0.732114,-0.190196,0.333333,0.111111,0.125,0,0.833333,0.1
1,573,2.7368,2.60563,1.83392,1,1,0.35,1,0.333333,0.2
0,573,-0.321164,0.328761,0.555426,0.2,0.333333,0.144737,1,0.333333,0.3
0,573,-0.421261,-0.802793,-1.15554,0.142857,0.1,0.166667,1,0.333333,0.4
0,573,-0.705143,-0.535063,-0.982452,0.111111,0.142857,0.0909091,1,0.833333,0.5
0,573,-0.89953,-0.51309,-0.966482,0.1,0.166667,0.1,1,0.833333,0.6
0,573,-0.501328,-0.689134,-0.987771,0.125,0.125,0.120482,1,0.833333,0.7
0,573,-0.231706,-0.439576,0.348077,0.25,0.2,0.0882353,0,0,0.8
0,573,-0.372458,-0.0597951,0.153199,0.166667,0.25,0.113402,0,0.833333,0.9
1,573,0.691818,0.83717,1.39182,0.5,0.5,0.121951,0,0.833333,1
0,574,-1.22236,0.514302,-0.158306,0.1,0.5,0.0943396,0,0.333333,0.1
0,574,-0.264414,0.277835,-0.0506679,0.166667,0.2,0.0424242,0,0.333333,0.2
0,574,-0.35568,-0.620196,-0.853073,0.142857,0.125,0.0980392,0,0.166667,0.3
0,574,0.0423376,-1.35834,-0.421667,0.25,0.111111,0.039548,0,0,0.4
1,574,1.29926,0.507413,1.24925,0.5,0.333333,0.135135,0,0,0.5
1,574,2.13749,2.17618,1.94521,1,1,0.173913,1,0.166667,0.6
0,574,-0.12659,-0.298051,-0.251201,0.2,0.142857,0.171429,0,0.166667,0.7
0,574,-0.835764,-0.27961,-0.65254,0.125,0.166667,0.08,0,0,0.8
0,574,-1.08173,-1.42038,-1.60929,0.111111,0.1,0.0517241,0,0,0.9
0,574,0.40745,0.500839,0.802291,0.333333,0.25,0.0630631,1,0.5,1
0,575,-0.0973749,-0.144854,-0.0436837,0.2,0.166667,0.135135,1,1.16667,0.1
0,575,-0.27988,0.182731,0.140096,0.166667,0.25,0.241379,1,1.16667,0.2
0,575,0.127807,-0.139222,0.318307,0.25,0.2,0.238806,1,1.16667,0.3
0,575,-0.962613,-0.690586,-1.22917,0.111111,0.111111,0.208333,1,1.16667,0.4
0,575,-0.966634,-0.634484,-1.22452,0.1,0.125,0.2,1,1.16667,0.5
0,575,0.924678,0.757026,1.27278,0.5,0.5,0.229508,0,0,0.6
1,575,2.35133,2.39457,1.67707,1,1,0.339623,0,0,0.7
1,575,0.531647,0.309918,0.881316,0.333333,0.333333,0.269841,1,1.16667,0.8
0,575,-0.670122,-1.55272,-1.05671,0.142857,0.1,0.181818,1,1.16667,0.9
0,575,-0.958835,-0.482378,-0.735483,0.125,0.142857,0.212766,1,1.16667,1
0,576,0.5272,1.06607,1.16642,0.333333,0.333333,0.102564,1,1.5,0.1
0,576,-0.936738,-1.51738,-1.62064,0.125,0.1,0.0804598,1,1.33333,0.2
0,576,0.0984139,-1.08154,-0.724379,0.2,0.111111,0.09,1,1.33333,0.3
0,576,-0.723296,1.56403,0.73414,0.142857,1,0.123077,1,1.33333,0.4
0,576,-1.32716,0.363835,-0.690639,0.1,0.25,0.0777778,1,1.33333,0.5
0,576,-1.18596,-0.101794,-0.96024,0.111111,0.166667,0.0933333,1,1.33333,0.6
1,576,0.285568,-0.0581147,0.421278,0.25,0.2,0.170732,1,0.333333,0.7
0,576,0.0825835,-0.726375,-0.522497,0.166667,0.142857,0.0952381,1,1.33333,0.8
0,576,1.61481,-0.791365,0.51205,1,0.125,0.169492,1,1.33333,0.9
1,576,1.56458,1.28263,1.68451,0.5,0.5,0.0990991,1,1.5,1
0,577,-1.02397,1.36698,-0.183202,0.1,0.5,0.0705882,0,0,0.1
1,577,1.94014,1.76318,2.25111,1,1,0.153846,0,0,0.2
0,577,0.789303,-0.0593886,0.681775,0.333333,0.2,0.0869565,0,0,0.3
0,577,-0.687944,-0.968198,-0.973874,0.166667,0.111111,0.103896,0,0,0.4
0,577,0.0977852,-0.745462,-0.515949,0.2,0.125,0.135802,0,0,0.5
0,577,0.153466,-1.39633,-0.700445,0.25,0.1,0.11828,0,0,0.6
0,577,-0.99349,1.01066,-0.233462,0.111111,0.333333,0.106061,0,0,0.7
0,577,-0.797605,-0.273779,-0.529915,0.142857,0.166667,0.156863,0,0,0.8
1,577,1.33315,-0.00501677,1.19119,0.5,0.25,0.0989011,1,0,0.9
0,577,-0.810846,-0.692645,-0.987228,0.125,0.142857,0.114286,0,0,1
0,578,-0.771445,-1.67678,-1.59851,0.1,0.1,0.115385,0,0,0.1
0,578,-0.65871,-0.909304,-0.929092,0.142857,0.111111,0.142857,0,0,0.2
0,578,0.277222,1.21269,1.11381,0.333333,0.5,0.123288,1,0.166667,0.3
0,578,-0.654133,0.197941,0.144878,0.166667,0.25,0.0963855,0,0,0.4
1,578,2.40718,-0.156418,0.936719,1,0.2,0.192308,1,0,0.5
0,578,-0.714731,-0.74555,-1.10263,0.111111,0.125,0.0952381,0,0,0.6
0,578,-0.662371,-0.191778,-0.581795,0.125,0.166667,0.16,0,0,0.7
0,578,0.0676144,0.474428,0.715312,0.25,0.333333,0.116883,0,0,0.8
0,578,-0.501455,-0.197839,-0.223967,0.2,0.142857,0.0841121,0,0,0.9
1,578,1.21083,1.9926,1.52527,0.5,1,0.160494,1,0.166667,1
0,579,0.837956,0.10865,0.743168,0.5,0.2,0.15625,1,1,0.1
0,579,-1.27118,-0.219529,-0.766278,0.111111,0.166667,0.0897436,1,0.5,0.2
0,579,0.794456,1.6146,1.35103,0.333333,1,0.102041,1,1,0.3
0,579,-0.490012,-0.564843,-0.776786,0.125,0.142857,0.105263,1,1,0.4
0,579,0.388147,0.531646,0.530283,0.25,0.25,0.166667,1,0.333333,0.5
0,579,0.300317,-1.32265,-0.57806,0.2,0.111111,0.157895,1,0,0.6
1,579,1.87648,1.35399,1.55775,1,0.5,0.164179,1,0.166667,0.7
1,579,-0.407405,-0.744235,-0.776786,0.142857,0.125,0.117647,1,1,0.8
0,579,-1.65653,-1.45301,-1.63255,0.1,0.1,0.208333,1,1,0.9
0,579,-0.372232,0.695377,0.348226,0.166667,0.333333,0.0825688,1,1,1
1,580,0.0304863,0.480986,0.389525,0.2,0.25,0.226415,1,0.333333,0.1
0,580,-0.387639,-0.261118,-0.900039,0.142857,0.125,0.08,0,0.166667,0.2
0,580,-0.143475,1.26723,0.643003,0.166667,0.5,0.19697,1,0.166667,0.3
0,580,-1.54863,-0.0799952,-1.08157,0.1,0.166667,0.169811,1,0.333333,0.4
1,580,2.29085,1.36361,2.0523,1,1,0.226667,1,0.166667,0.5
0,580,0.368911,0.229823,0.621563,0.333333,0.2,0.11215,0,0,0.6
0,580,-0.873143,-1.39346,-1.50419,0.111111,0.111111,0.123288,0,0,0.7
0,580,-0.688481,0.536667,-0.0134449,0.125,0.333333,0.192982,1,0.333333,0.8
0,580,0.0529567,-1.97972,-0.638584,0.25,0.1,0.138298,0,0.166667,0.9
0,580,0.898163,-0.164035,0.431429,0.5,0.142857,0.17284,0,0,1
0,581,0.529295,1.44257,1.30873,0.333333,0.5,0.0689655,0,0,0.1
0,581,-1.15462,-0.238395,-1.07394,0.1,0.166667,0.0724638,0,0,0.2
0,581,-0.179546,0.669116,0.617179,0.2,0.333333,0.0612245,0,0,0.3
0,581,-0.712826,-0.510473,-0.893691,0.125,0.142857,0.0520833,0,0,0.4
0,581,1.3774,0.225453,1.07833,0.5,0.25,0.130435,0,0,0.5
1,581,0.0788683,1.73672,1.32396,0.25,1,0.108108,1,0,0.6
1,581,2.05229,-1.75771,0.0797882,1,0.1,0.0909091,0,0,0.7
0,581,-0.25368,-0.177451,-0.0530804,0.166667,0.2,0.0821918,0,0,0.8
0,581,-0.587774,-0.693879,-0.893691,0.142857,0.125,0.0722892,0,0,0.9
0,581,-1.14941,-0.695954,-1.49358,0.111111,0.111111,0.114286,0,0,1
0,582,-0.908964,0.54983,-0.214638,0.111111,0.333333,0.119048,0,0,0.1
0,582,-0.365608,0.350932,-0.0404707,0.142857,0.25,0.148649,0,0,0.2
1,582,-0.290491,0.928785,0.868345,0.2,0.5,0.123596,0,0,0.3
0,582,-0.155564,1.40997,1.3446,0.25,1,0.0990991,1,0.333333,0.4
0,582,0.0911444,-0.188017,0.193524,0.333333,0.142857,0.0869565,1,0.5,0.5
0,582,-1.16241,-2.52542,-1.90754,0.1,0.1,0.114286,0,0,0.6
0,582,-0.311469,-0.389023,-0.895349,0.166667,0.111111,0.0970874,1,0.333333,0.7
0,582,1.13591,0.0303207,0.648423,0.5,0.166667,0.151163,0,0,0.8
1,582,2.44134,0.185095,1.11781,1,0.2,0.297297,1,0.5,0.9
0,582,-0.473888,-0.352474,-1.11471,0.125,0.125,0.146667,0,0,1
0,583,-0.82214,0.894898,-0.50787,0.1,0.5,0.0806452,1,1,0.1
0,583,0.149173,-0.375061,-0.122032,0.25,0.142857,0.0617284,0,0,0.2
1,583,1.8919,-1.76367,0.244339,1,0.1,0.0666667,0,0,0.3
0,583,-0.735127,1.07572,1.43966,0.125,1,0.1,1,1,0.4
0,583,-0.793744,0.631834,-1.35277,0.111111,0.25,0.0877193,1,1,0.5
1,583,1.78514,-1.67754,0.0811266,0.5,0.111111,0.103448,0,0,0.6
0,583,-0.682129,0.575208,-0.16255,0.166667,0.2,0.0694444,1,1,0.7
0,583,-0.69494,0.564543,-1.46903,0.142857,0.166667,0.0657895,1,1,0.8
0,583,0.404988,-0.643073,-0.0408826,0.333333,0.125,0.0543478,1,1,0.9
0,583,-0.50312,0.717151,1.89001,0.2,0.333333,0.0704225,1,1,1
0,584,-0.158751,-0.962248,-0.871998,0.2,0.1,0.0823529,0,0,0.1
0,584,0.185131,-0.492774,0.435684,0.5,0.142857,0.0803571,0,0,0.2
0,584,-0.351188,-0.376064,-0.487879,0.142857,0.166667,0.0983607,0,0,0.3
0,584,-0.830252,0.249319,-0.410554,0.1,0.333333,0.0789474,0,0,0.4
1,584,-0.779432,-0.879132,-1.31766,0.125,0.111111,0.15625,0,0,0.5
0,584,0.124175,0.451461,1.33102,0.333333,0.5,0.0695652,0,0,0.6
0,584,-0.168746,-0.561619,-0.695255,0.166667,0.125,0.134615,1,0.166667,0.7
0,584,-0.783763,0.179374,-0.449269,0.111111,0.25,0.0714286,0,0.166667,0.8
0,584,-0.0408356,-0.29468,0.393366,0.25,0.2,0.0808081,1,0.333333,0.9
1,584,2.80366,2.68636,2.07254,1,1,0.16,0,0,1
0,585,-0.522715,-0.949799,-0.80986,0.142857,0.125,0.097561,0,0,0.1
0,585,-0.441614,0.164953,-0.244334,0.166667,0.166667,0.134615,0,0.166667,0.2
0,585,2.24359,1.4349,1.84667,1,1,0.189655,0,0.333333,0.3
1,585,1.13481,1.059,1.40149,0.5,0.5,0.129412,1,0.5,0.4
1,585,-0.657932,0.36495,-0.423252,0.125,0.2,0.0909091,1,0.333333,0.5
0,585,0.170997,0.953988,0.761651,0.25,0.333333,0.0613497,0,0.333333,0.6
0,585,0.20813,-1.31494,-0.191518,0.333333,0.111111,0.0819672,0,0,0.7
0,585,-1.46831,-1.6302,-1.70206,0.1,0.1,0.0657895,0,0,0.8
0,585,-0.737511,0.436544,-0.400307,0.111111,0.25,0.0761905,1,0.166667,0.9
0,585,0.0705656,-0.519399,-0.238476,0.2,0.142857,0.0746269,1,0.166667,1
0,586,-0.728382,-0.208287,-0.970174,0.1,0.166667,0.162162,1,0.833333,0.1
0,586,-0.717613,0.207532,-0.190923,0.111111,0.333333,0.136364,1,0.833333,0.2
1,586,1.9315,2.59737,1.61903,0.5,1,0.295082,1,0,0.3
0,586,-0.68306,-1.03176,-1.17041,0.125,0.111111,0.109375,1,0.666667,0.4
0,586,-0.112401,-0.0982403,0.349407,0.25,0.2,0.15625,1,0.666667,0.5
0,586,-0.101785,-0.0172025,0.759284,0.333333,0.25,0.144928,0,0.166667,0.6
1,586,1.96012,0.586634,1.61903,1,0.5,0.194444,0,0,0.7
0,586,-0.649857,-1.14914,-1.15996,0.142857,0.1,0.101266,1,0.833333,0.8
0,586,-0.267363,-0.57529,-0.421937,0.2,0.125,0.130435,1,0.333333,0.9
0,586,-0.631159,-0.311611,-0.433358,0.166667,0.142857,0.112676,0,0,1
0,587,2.56951,1.29097,1.60555,1,0.333333,0.205882,0,0,0.1
0,587,-0.875259,-0.445972,-1.32631,0.1,0.142857,0.111111,1,1,0.2
0,587,0.28886,-1.02254,-0.25178,0.25,0.125,0.08,1,1,0.3
0,587,-0.701164,0.198756,-0.0411618,0.142857,0.25,0.116279,1,1,0.4
1,587,0.558082,-1.29523,-0.171306,0.5,0.1,0.0574713,0,0,0.5
0,587,-0.0542797,-0.058261,0.168849,0.2,0.2,0.0638298,0,0,0.6
0,587,-0.712056,-0.424239,-0.706125,0.125,0.166667,0.185185,1,1,0.7
0,587,-0.625432,1.5331,0.913218,0.166667,1,0.104167,1,1,0.8
1,587,0.385553,1.29769,1.35183,0.333333,0.5,0.139535,1,1,0.9
0,587,-0.833812,-1.07427,-1.54277,0.111111,0.111111,0.0769231,1,1,1
0,588,-0.670911,0.644901,-0.563612,0.125,0.25,0.175,1,0.666667,0.1
0,588,0.00379403,-2.10381,-0.933398,0.333333,0.1,0.0633803,0,0,0.2
0,588,-0.110427,-0.12404,-0.608492,0.2,0.142857,0.0941176,1,0.666667,0.3
1,588,0.00164215,-0.823934,-0.563612,0.25,0.125,0.138462,1,0.666667,0.4
0,588,-0.7112,0.690382,-0.488673,0.111111,0.333333,0.132075,0,0,0.5
0,588,-0.578835,0.952858,0.99053,0.142857,0.5,0.135593,0,0,0.6
1,588,2.77367,0.626333,2.54495,1,0.2,0.272727,0,0,0.7
0,588,0.481209,-1.18952,0.061255,0.5,0.111111,0.121622,1,0.666667,0.8
0,588,-0.775009,1.10601,0.184489,0.1,1,0.157895,1,0.666667,0.9
0,588,-0.413938,0.220824,-0.623438,0.166667,0.166667,0.163265,0,0,1
0,589,-0.00211481,0.739161,0.734347,0.2,0.5,0.195652,1,1.33333,0.1
1,589,0.943796,1.0941,1.335,0.333333,1,0.227273,1,1.33333,0.2
0,589,1.80681,0.513533,1.335,1,0.333333,0.209677,1,1.33333,0.3
0,589,-1.09138,-1.11446,-1.11274,0.125,0.111111,0.09375,1,1.5,0.4
0,589,-1.30429,-0.0745189,-1.27793,0.1,0.125,0.1,1,1.5,0.5
1,589,1.14039,0.312945,0.548362,0.5,0.166667,0.206897,1,1.33333,0.6
0,589,-1.16221,-2.49053,-1.44798,0.111111,0.1,0.06,1,0.333333,0.7
0,589,-0.213724,0.42264,-0.0455893,0.166667,0.2,0.179487,1,1.33333,0.8
0,589,0.293936,0.507998,0.523989,0.25,0.25,0.155172,1,1.33333,0.9
0,589,-0.411201,0.089125,-0.59244,0.142857,0.142857,0.103448,1,1.33333,1
0,590,-0.504977,-1.25975,-0.921187,0.166667,0.1,0.137931,0,0,0.1
0,590,-0.62733,-0.646736,-0.591677,0.142857,0.142857,0.184211,0,0,0.2
0,590,0.137882,0.359572,0.918576,0.333333,0.333333,0.162791,0,0.166667,0.3
0,590,0.0415235,-0.172456,0.146019,0.25,0.166667,0.156863,0,0,0.4
0,590,-0.152706,0.218216,0.331765,0.2,0.25,0.0833333,0,0,0.5
0,590,-0.829304,-0.784896,-1.11131,0.111111,0.125,0.0909091,0,0.166667,0.6
1,590,2.53657,2.04837,1.74798,1,1,0.309524,1,0,0.7
0,590,-0.705475,-1.10926,-1.11131,0.125,0.111111,0.117647,0,0,0.8
1,590,0.969065,1.32102,1.32659,0.5,0.5,0.22,0,0,0.9
0,590,-0.865254,0.0259188,-0.735442,0.1,0.2,0.076087,0,0,1
0,591,0.380378,-0.198686,0.742614,0.5,0.2,0.0601504,1,0,0.1
0,591,-0.498805,-0.550174,-0.953305,0.125,0.125,0.0617284,0,0,0.2
0,591,-0.087698,-0.809256,-0.383673,0.25,0.111111,0.121212,0,0,0.3
0,591,0.016537,0.424998,1.13668,0.333333,0.5,0.0945946,1,0.166667,0.4
0,591,-0.183395,0.00672517,0.335932,0.2,0.25,0.0921053,1,0.333333,0.5
0,591,-0.279118,0.0437625,0.347967,0.166667,0.333333,0.0740741,1,0.166667,0.6
